1984Liberal	6	8	21	8	18	16	10	6	22	14	12	23	12	55	7	22	15	22	16	31	14	57	29	22	8	11	50	30	18	8	20	23	26	19	14	7	21	16	19	18	32	19	36	7	51	21	9	28	6	17	12	29	15	28	16	20	30	2	12	5	16	4	29	18	7	17	15	33	16	9	42	12	56	25	12	16	25	3	37	7	22	6	6	28	3	7	15	14	29	29	15	9	23	25	5	14	24	11	8	20	13	14	16	26	22	18	9	21	15	15	16	25	10	8	18	7	8	9	23	9	13	25	29	19	7	6	13	5	21	11	15	25	30	19	26	15	4	8	10	5	19	45	32	11	17	26	19	20	17	12	37	13	6	8	23	28	13	20	25	9	22	12	22	16	17	33	7	37	19	51	23	19	45	21	35	5	6	45	15	45	31	9	13	21	11	19	11	19	33	51	27	33	16	17	15	19	33	34	12	45	43	22	34	28	44	44	12	19	10	25	28	23	20	6	20	34	17	11	6	8	13	6	21	9	32	5	30	28	73	33	17	15	39	19	20	15	18	5	9	10	6	13	9	19	21	28	17	10	21	22	15	15	13	8	17	28	19	7	6	15	7	13	5	27	13	19	31	27	15	30	12	6	17	4	3	8	5	7	5	5	9	10	10	21	13	47	38	14	26	13	15	12	8	20	17	3	6	6	40	26	13	16	69	22	22	29	18	16	28	21	35	15	23	30	43	19	22	26	16	16	13	16	15	13	27	18	16	22	21	5	30	15	21	22	28	24	10	3	18	10	5	12	12	34	13	47	11	20	13	10	22	20	17	19	12	19	22	18	16																																																																																																																																																																																																							
1985Conservative	34	27	16	31	32	22	50	6	16	24	30	29	9	35	21	45	33	15	8	55	8	10	10	5	12	19	3	14	7	12	10	10	11	16	12	17	9	26	12	12	12	15	34	23	16	16	14	17	14	4	11	13	10	18	6	23	17	11	12	17	14	20	15	4	16	7	5	5	9	13	16	13	7	11	10	17	5	4	15	15	12	3	18	12	14	9	6	13	8	5	22	19	29	29	1	11	8	25	18	9	4	17	9	4	5	11	10	9	13	13	4	23	10	9	13	19	11	10	7	9	14	45	37	26	15	49	11	11	66	29	26	7	22	9	5	47	24	17	8	13	36	14	12	17	2	4	16	17	12	27	17	6	16	3	12	5	19	4	6	10	18	21	16	27	14	13	15	26	7	2	18	14	24	5	23	5	18	7	21	18	13	21	16	28	9	15	13	26	27	18	20	1	30	10	15	8	4	23	21	31	8	27	16	9	13	8	19	8	10	20	17	14	9	7	9	15	14	13	4	8	24	19	13	14	7	10	8	28	20	19	5	9	5	8	137	17	7	7	10																																																																																																																																																																																																																																																																																																																															
1985Labour	2	15	32	5	53	33	16	40	34	16	81	14	14	19	19	8	13	17	36	30	18	32	25	10	18	8	17	27	31	34	52	23	22	25	49	8	41	16	19	12	23	8	22	9	36	9	10	23	54	21	21	13	40	12	3	39	48	5	6	75	13	58	7	7	9	31	6	30	28	24	24	31	14	20	35	9	13	19	11	47	19	10	15	23	22	6	13	8	5	39	53	64	4	25	9	80	32	51	13	14	20	17	14	46	41	11	40	55	15	39	10	27	6	39	13	55	46	20	71	9	3	45	7	29	28	14	65	53	11	19	6	17	48	105	16	21	55	43	23	61	29	4	51	8	25	17	17	53	36	62	40	54	8	18	31	9	27	37	14	21	35	22	49	18	29	12	4	69	27	10	18	70	20	12	43	17	65	34	26	2	25	74	49	78	4	28	6	23	59	65	9	35	47	47	7	14	24	12	30	78	16	59	17	13	12	22	39	27	24	24	9	8	17	17	22	10	14	49	44	97	121	7	9	7	18	17	29	24	38	8	37	5	30	73	8	19	24	14	6	13	4	11	24	30	15	5	48	4	18	64	9	29	8	5	53	28	29	4	11	7	8	16	16	8	8	33	2	9	9	43	24	53	10	6	3	20	3	24	14	57	6	6	17	31	29	14	62	8	33	8	14	10	25	5	32	109	15	33	51	31	11	16	4	56	11	6	7	30	22	19	3	3	12	4																																																																																																																																																																																																																																																				
1985Liberal	13	9	20	7	4	10	22	22	9	16	7	9	27	25	19	19	12	21	4	9	39	22	3	18	31	12	34	19	23	18	6	14	7	17	17	15	10	15	20	9	26	17	6	6	24	22	10	9	24	18	22	31	15	10	11	25	6	20	28	51	49	6	3	20	21	23	22	14	15	16	6	24	16	23	5	9	16	25	14	8	16	8	5	63	29	40	13	19	19	35	9	41	26	30	18	31	32	21	22	22	24	17	24	32	17	31	120	13	32	5	10	10	24	20	37	17	27	7	14	53	13	11	15	43	9	7	108	26	13	46	29	33	31	20	36	12	7	16	7	14	16	25	19	85	28	13	17	15	29	13	6	15	29	29	10	9	11	21	24	12	11	15	6	18	20	20	34	11	20	7	34	13	6	7	6	17	14	10	26	28	13	23	13	20	5	16	9	8	26	17	7	41	7	6	9	14	11	30	32	9	10	8	4	4	15	14	7	11	7	14	22	33	25	74	35	21	11	27	9	19	14	20	20	19	12	16	21	11	5	25	13	18	23	28	18	29	19	24	19	2	13	8	2	14	11	8	2	40	21	6	23	33	12	6	15	5	5	25	22	18	11	10	14	18	36	30	10	22	12	5	15	44	31	8	31	21	67	4	10	19	13	7	6	7	6	13	7	47	19	7	24	34	13	28	11	16																																																																																																																																																																																																																																																																						
1986Conservative	32	40	16	15	17	3	15	21	3	34	3	24	21	33	1	3	16	13	35	15	11	9	17	15	27	20	6	13	5	9	9	4	26	11	4	1	11	14	3	25	20	14	9	13	25	28	11	64	21	34	28	3	5	17	29	10	12	6	21	9	10	25	6	6	17	21	14	21	15	11	14	15	6	14	13	10	17	14	23	8	12	15	30	7	27	11	19	18	19	8	9	14	26	6	2	2	15	25	9	6	9	7	13	9	8	12	11	7	14	11	8	5	7	10	10	40	38	28	16	19	9	9	22	11	21	7	18	10	27	8	12	21	14	10	21	36	11	17	9	25	12	7	12	12	5	23	22	25	15	14	12	9	9	29	21	14	51	16	13	9	9	12	51	5	8	17	42	40	14	26	24	8	23	26	39	7	12	27	17	21	19	13	29	15	22	17	19	16	11	19	18	18	9	33	6	15	33	20	14	19	5	34	20	15	23	10	16	34	15	19	26	11	16																																																																																																																																																																																																																																																																																																																																																									
1986Labour	54	24	17	73	9	11	26	40	28	32	31	27	22	9	7	4	8	8	13	13	8	7	26	18	62	45	20	44	22	9	28	17	14	8	6	17	46	9	17	26	37	41	8	17	13	32	18	20	29	14	21	23	20	21	20	21	21	24	80	73	30	55	31	19	37	39	57	32	41	8	7	18	10	50	8	55	29	13	12	15	40	33	7	18	8	17	14	16	17	13	28	11	10	11	10	41	23	29	27	44	67	42	20	26	25	22	23	48	16	14	47	19	30	58	27	61	20	10	37	29	34	22	18	41	39	33	36	21	19	68	35	12	54	27	3	3	60	10	2	3	22	23	40	23	6	55	17	10	25	27	47	25	18	20	4	33	30	34	10	26	5	6	79	10	24	5	20	15	14	22	20	40	43	5	33	19	16	11	32	20	40	27	66	29	7	7	7	53	59	8	14	39	19	4	21	32	30	15	31	5	6	13	10	10	24	11	20	32	37	47	7	42	45	15	34	29	29	20	25	90	17	25	10	8	20	36	29	35	53	30	11	37	5	15	26	38	5	15	12	34	26	4	44	16	20	50	11	56	20	34	34	48	48	9	12	27	21	15	37	21	27	23	30	39	17	6	5	6	10	13	10	7	6	36	9	5	18	35																																																																																																																																																																																																																																																																																								
1986Liberal	16	12	22	33	13	11	6	23	19	8	13	17	14	28	24	9	11	31	16	9	14	27	8	24	26	10	25	21	9	13	7	6	26	5	31	25	31	7	14	26	9	13	7	11	16	10	9	5	17	21	26	5	22	34	15	20	17	5	18	16	8	32	7	27	27	45	22	24	30	23	10	25	18	9	6	22	11	19	42	34	6	21	14	14	11	14	6	27	67	19	12	40	6	6	45	34	14	34	10	21	27	7	47	5	9	7	14	23	5	4	4	24	14	9	38	20	44	37	8	17	16	20	19	11	11	18	33	2	32	2	20	2	62	46	40	49	15	12	29	8	7	19	6	22	12	28	42	40	8	21	15	8	8	22	7	25	33	19	14	15	20	6	11	19	19	23	25	22	15	7	21	25	19	20	15	8	60	35	22	13	27	15	22	9	16	9	24	22	15	11	26	9	54	10	33	22	30	29	26	12	10	19	11	23	32	5	19	19	50	9	8	37	5	17	26	23	33	9	10	11	13	11	41	10	17	13	18	16	14	25	27	14	1	15	19	1	30	19	1	22	15	1	29	39	9	42	11	23	37	11	2	10	4	8	9	8	27	49	10	40	44	21	27	19	7	39	39	11	12	21	24	17	18	22	76	18	37	20	23	56	39	11	18	16	19	22	18	11	8	21	7	3	28	10	12	15	11	22	13	3	3	3	8	18	30	8	48	38	9	6	18	24	8	8	10	21	8	11	20	15	20	25	30	19	17	19	11	14	11	19	4	20	19																																																																																																																																																																																																																																	
1987Conservative	9	30	24	21	10	9	11	4	8	3	5	17	16	4	17	9	6	9	3	5	25	14	17	9	12	10	10	16	17	24	18	22	13	15	27	19	11	16	2	4	16	24	11	7	4	18	10	19	4	11	7	10	14	17	12	16	11	11	11	13	12	9	9	5	26	3	4	9	6	21	13	18	36	22	15	30	7	7	18	18	21	27	29	28	15	8	6	2	14	23	12	11	13	7	14	21	17	21	5	15	17	20	12	13	14	37	19	17	23	26	15	17	20	18	12	21	21	13	18	16	7	16	16	16	32	22	8	28	17	7	10	14	41	17	6	18	7	15	15	10	31	12	14	28	12	10	8	11	7	22	8	5	10	16	1	8	8	8	17	22	12	12	11	6	24	14	17	5	9	14	12	33	45	17	18	20	12	6	4	5	5	8	3	3	55	8	24	14	10	10	13	15	25	17	33	19	11	7	35	20	21	14	12	5	5	6	11	3	15	23	24	22	17	25	19	24	5	42	6	5	11	10	10	28	43	8	4	24	10	16	21	18	20	30	20	11	16	21	24	16	9	21	51	7	8	14	23	8	35	6	19	28	21	18	4	21	14	32	4	11	14	6	26	24	6	12	15	9	10	9	12	18	26	30	23	21	21	7	10	27	9	11	5	15	8	33	6	27	5	11	9	15	15	16	16	19	10	33	14	6																																																																																																																																																																																																																																																																		
1987Labour	22	37	31	16	17	12	16	10	28	25	11	49	56	29	32	40	25	19	45	35	11	9	35	26	5	12	44	32	27	25	8	10	16	12	15	11	39	24	18	28	22	17	25	26	39	21	20	36	37	6	40	9	32	10	20	35	5	26	31	40	65	21	35	54	15	11	29	11	22	42	4	40	18	18	30	4	23	27	12	57	15	14	23	38	28	33	42	9	21	14	36	25	17	16	6	25	16	22	14	31	37	12	6	18	60	13	48	15	39	26	10	7	5	5	6	16	19	29	50	5	8	39	14	37	75	22	14	25	49	11	4	54	20	35	29	6	61	14	28	22	6	20	19	41	39	50	4	78	17	7	32	29	41	17	18	12	7	6	18	35	39	10	18	34	5	14	54	5	17	10	63	26	41	11	18	8	20	24	13	6	37	17	7	26	11	5	11	9	10	21	3	33	12	10	7	34	27	33	37	43	20	6	10	11	6	23	10	43	23	34	8	35	12	4	6	22	23	8	25	23	4	25	41	12	16	11	46	32	48	49	36	35	36	7	16	20	8	13	18	56	14	29	9	6	9	11	15	4	22	60	21	52	16	34	34	39	9	8	14	8	24	22	67	11	13	16	19	27	7	6	9	26	28	15	19	12	29	32	9	45	31	14	6	5	5	24	23	30	44	33	14	9	14	28	25	20	28	4	11	4	32	13	12	6	8																																																																																																																																																																																																																																																													
1987SDP-LiberalAlliancea	13	6	12	11	1	9	11	16	16	6	10	28	8	22	21	5	20	25	21	3	15	10	24	8	30	24	20	11	32	21	27	16	20	24	8	14	6	40	35	29	23	8	9	19	20	17	10	7	11	7	7	11	2	3	12	22	11	9	11	9	6	6	4	15	5	13	14	16	6	15	33	30	27	25	16	6	10	5	7	5	8	10	16	25	15	15	30	25	55	34	19	21	22	26	20	8	45	28	13	19	6	13	20	27	15	7	7	21	32	22	12	6																																																																																																																																																																																																																																																																																																																																																																																																																																																														
1987SDP-LiberalAllianceb	8	6	8	8	13	15	5	7	13	20	24	9	8	21	16	28	33	9	7	6	8	5	9	16	11	14	10	25	34	9	8	24	17	35	33	12	49	11	11	23	21	13	5	16	24	13	15	27	16	24	15	36	27	50	20	16	8	11	24	25	6	6	9	3	25	20	17	15	28	11	34	14	25	12	8	9	16	33	23	12	20	22	12	11	20	9	12	9	8	26	23	21	9	10	12	29	37	10	29	17	34	13	18	13	18	16	8	9	17	16	8	36	5	26	10	16	15	42	13	12	18	5	4	5	12	9	25	14	4	15	11	16	15	11	17	15	3	12	21	24	20	23	45	16	13	12	12	22	21	7	26	24	27	16	28	22	39	11	20	16	12	20	46	7	6	23	9	22	10	12	8	6	16	11	14	24	14	18	20	19	23	23	16	28	29	16	18	11	7	8	7	26	40	14	26	48	18	7	12	24	18	27	15	23	22	31	35	20	46	41	32	37	18	17	11	43	20	16	18	18	11	6	19	32	30	10	5	12	45	4	4	11	25	56	7	17	11	13	13	28	17	34	10	17	28	36	13																																																																																																																																																																																																																																																																																																																							
1988Conservative	3	13	12	6	28	5	6	8	11	18	4	17	21	4	14	19	11	13	8	10	9	10	22	19	8	12	24	7	34	4	18	4	13	17	9	17	47	13	17	7	17	4	16	27	16	2	30	4	23	15	17	14	12	7	8	11	20	5	4	18	17	12	15	33	19	22	17	13	18	24	4	6	19	3	5	6	15	6	9	13	3	10	12	7	19	16	12	28	44	10	11	18	6	10	23	12	15	6	6	21	14	9	6	21	13	23	22	9	8	8	17	21	10	19	16	16	5	6	7	21	23	12	19	27	21	12	3	7	6	5	25	17	6	3	3	3	10	27	16	22	20	7	41	29	17	5	26	9	11	10	12	7	17	13	5	18	21	6	9	13	19	21	20	16	23	13	20	23	21	14	21	15	8	12	13	35	12	6	8	8	21	20	49	9	23	12	4	16	14	25	9	16	15	11	12	15	9	32	7	27	7	7	10	9	12	13	31	21	67	35	17	31	8	37	16	18	13	15	15	1	27	6	9	20	26	14	31	10	17	18	22	4	9	33	15	14	20	7	16	5	17	12	12	30	15	9	6	19	15	8	12	14	13	15	7	17	13	5	14	22	32	19	8	6	11	13	7	15	29	8	22	19	32	9	6	13	16	40	12	22	13	23	11	8	20	15	11	13	24	13	17	17	11	54	7	21	7	7	12	14	23	20	9	10	18	15	13	4	9	9	14	8	5	5	7																																																																																																																																																																																																																																																			
1988Labour	14	21	37	16	50	25	22	15	11	28	4	4	20	8	36	6	7	10	12	9	6	23	20	23	3	25	7	25	16	70	12	11	23	4	7	28	15	3	3	5	8	21	28	19	8	34	14	27	56	4	3	16	18	20	14	4	7	21	13	13	13	8	18	9	6	11	41	6	16	10	31	16	20	6	5	8	8	8	21	11	14	14	34	8	26	29	50	22	19	29	17	19	13	5	12	13	25	16	11	20	9	26	5	52	26	6	7	17	27	19	10	18	6	31	22	24	51	15	11	16	6	17	8	7	46	37	16	35	13	23	13	19	43	10	34	39	45	46	11	20	9	6	14	46	15	39	11	34	8	38	9	7	41	9	45	56	19	16	35	36	6	9	44	26	7	7	16	19	65	16	18	20	5	17	4	6	41	21	49	10	68	16	14	7	53	30	10	10	26	5	6	7	56	13	34	17	7	5	4	6	5	4	2	7	6	5	5	5	5	9	5	15	18	9	12	13	11	30	37	80	44	32	6	16	44	26	26	15	15	6	7	18	12	18	13	22	5	17	10	10	16	43	41	11	40	6	42	5	28	15	16	4	3	13	23	5	52	37	41	12	11	34	12	43	18	14	40	21	30	25	45	16	9	10	27	5	52	10	23	7	9	4	10	13	10	16	11	5	15	38	5	17	9	6	12	30	8	14	14	4	11	26	24	54	17	14	33	54	86	28	51	39	4																																																																																																																																																																																																																																																					
1988Liberal	15	24	19	20	6	22	24	10	9	8	5	10	20	12	10	13	41	32	12	13	53	38	17	11	27	33	11	5	36	11	17	19	83	7	15	37	19	10	18	11	14	10	10	30	18	6	11	28	37	10	33	13	23	13	28	16	18	13	15	33	16	36	12	17	8	24	30	23	38	13	9	11	16	8	4	9	14	4	7	26	8	25	21	36	14	41	13	8	52	22	17	17	39	9	16	14	22	25	9	17	10	6	23	10	26	41	6	20	20	27	15	7	32	6	9	4	5																																																																																																																																																																																																																																																																																																																																																																																																																																																									
1989Conservative	43	14	24	7	24	7	8	24	15	5	5	4	16	11	25	25	18	13	20	17	12	9	5	13	21	30	33	5	7	8	4	7	11	3	8	15	12	14	6	16	15	3	25	15	22	15	4	5	42	7	14	15	32	23	11	33	6	16	4	6	9	29	11	16	22	16	7	16	12	9	9	9	16	7	8	7	20	17	14	11	7	11	3	16	14	10	12	12	10	8	13	29	7	16	6	15	12	12	23	15	15	15	6	4	18	6	8	6	3	11	19	20	19	5	24	25	17	13	11	8	18	16	4	13	18	11	11	23	22	5	25	34	18	17	22	15	11	18	38	20	13	25	16	20	3	8	13	15	18	18	26	10	33	15	15	7	23	18	13	28	6	7	12	5	18	6	30	24	24	27	7	60	15	16	11	13	4	10	19	13	17	8	8	25	9	10	15	14	18	14	17	22	15	12	32	25	10	18	6	5	5	10	5	12	13	8	20	34	16	14	12	7	19	9	13	7	24	23	26	13	12	23	33	14	14	14	5	15	26	16	12	9	10	17	13	12	14	19	27	18	11	23	16	20	15	14	14	44	11	12	19	32	7	16	15	15	13	7	40	7	3	22	11	3	7	22	17	3	18	12	23	8	7	5	24	19	18	8	17	24	5	14	4	12	16	10	6	46	12	21	41	8	14	9	23	30	22	12																																																																																																																																																																																																																																																																				
1989Labour	45	21	17	24	8	8	24	21	31	15	4	6	10	15	5	17	15	12	13	28	35	48	66	35	42	5	54	41	9	21	9	9	13	34	5	3	24	27	30	8	6	5	23	20	12	15	4	32	8	21	14	6	6	7	15	31	6	14	5	33	5	7	19	9	7	11	9	15	5	6	8	44	9	6	14	9	8	36	7	15	11	15	32	15	28	7	14	64	13	32	10	52	34	7	19	18	38	9	5	38	10	43	28	24	26	28	27	20	26	29	3	49	9	38	8	44	13	14	38	19	13	5	16	20	13	21	32	7	36	46	26	7	39	12	12	24	8	58	14	16	59	8	4	8	5	21	24	3	30	13	50	3	41	7	18	18	17	9	21	6	47	4	13	8	11	20	10	8	30	7	13	38	8	6	21	31	6	9	20	4	89	25	6	22	9	12	4	30	51	29	25	42	6	13	11	10	17	16	37	11	12	15	1	21	6	18	6	15	23	8	7	6	14	16	11	19	19	18	6	7	7	19	9	26	17	8	36	14	7	14	21	49	32	19	32	14	11	37	4	30	12	46	23	39	6	23	28	19	31	19	11	14	7	10	22	31	13	75	27	5	24	20	19	13	5	32	20	26	8	44	19	7	18	28	9	15	5	15	23	20	50	27	6	5	17	60	13	28	11	5	12	10	19	11	24	14	19	7	6	33	24	33	24	14	11	9	23	4	19	13	31	6	37	27	15	16	48	9	41	10	12	40	21	25	28	22	16	18	21	21	7	8	28	6	44	10	25	25	29	15	13	6	16	36	36	28	23	18	35	8	50	79	29	14	12	81	20	36	4	20	7	63	5	49	5	12	24	16	4	29	41	24	42	29	37	11	23	37	8	11	8	8	14	15	57	15	9	3	6	16	27	13	8	22	5	41	35	28	4	4	6	28																																																																																																																																																												
1990Conservative	5	15	26	20	47	30	5	14	31	35	6	12	10	18	6	15	31	4	21	4	15	5	5	9	4	5	13	15	5	14	20	8	9	11	17	11	9	12	17	8	13	18	18	24	30	24	4	2	2	17	6	31	12	11	22	7	14	17	21	23	12	17	3	26	4	12	9	11	9	3	16	10	8	2	2	3	8	7	14	7	23	10	18	6	21	26	23	10	8	7	11	8	6	6	15	22	10	13	23	13	12	38	22	6	28	5	14	7	11	28	10	18	13	14	13	3	22	20	21	14	9	8	5	1	11	17	19	18	14	25	14	14	15	19	3	11	22	19	11	12	11	7	53	8	15	8	14	14	11	20	25	8	6	5	9	32	5	8	10	12	14	7	30	15	7	30	13	17	4	5	12	6	11	5	6	31	4	12	24	25	20	4	4	6	18	21	11	11	28	11	12	20	4	6	2	18	2	4	14	3	13	5	10	14	3	16	4	29	10	4	18	5	18	5	24	10	11	15	2	10	7	5	9	6	8	30	5	11	23	13	5	13	8	16	18	6	7	5	7	6	17	14	11	14	9	8	13	7	7	7	11	9	8	4	8	4	16	13	13	17	7	14	11	8	12	24	12	9	17	11	15	7	34	14	33	8	13	18	12	18	3	20	47	8	13	18	10	7	22	15	25	29	15	14	7	7	7	18	21	9	15	20	34	10	28	16	7	8	29	9	12	13	19	9	16	22	11	31	24	21	10	8	34	8	14	36	23	19	5	12	13	5	5	5	5	20	18	15	5	51	4	3	2	17	13	30	8	8	18	16	7	12																																																																																																																																																																																																														
1990Labour	20	12	7	4	20	18	11	27	24	6	6	20	10	12	15	18	5	6	12	26	9	17	21	23	12	12	21	38	15	43	44	10	14	19	34	30	35	10	54	49	13	9	28	4	7	7	8	7	16	14	12	10	16	5	12	48	9	12	11	20	34	57	4	16	6	14	4	32	7	6	6	56	6	18	10	11	5	21	23	5	6	6	18	5	12	22	9	8	58	41	24	38	7	9	10	7	19	40	34	5	14	38	34	3	6	14	14	25	32	43	37	5	4	21	27	44	17	8	47	6	13	53	30	40	18	14	11	28	22	21	17	3	7	5	11	9	5	50	44	17	25	10	11	14	24	40	57	14	9	46	33	21	76	45	9	49	18	14	13	12	23	37	8	7	43	12	20	36	8	16	8	23	5	10	12	5	39	14	9	13	28	13	39	10	17	5	26	33	22	14	11	5	12	1	5	18	30	12	7	6	28	1	19	23	32	16	42	22	24	44	22	38	26	45	14	11	15	30	10	14	18	6	15	21	38	9	13	35	25	7	17	13	8	7	9	22	44	15	31	9	6	7	10	16	20	48	5	22	12	26	8	21	15	35	16	27	32	34	17	16	37	46	7	39	7	35	7	46	7	9	42	9	33	15	13	9	26	12	7	25	17	11	7	5	14	17	8	28	13	9	42	18	28	5	4	26	49	33	33	8	25	40	15	34	21	23	24	21	36	5	42	44	10	29	24	54	14	43	43	9	7	44	29	12	24	33	33	49	5	5	30	26	12	19	15	9	33	15	10	6	12	21	22	13	10	15	5	3	4	14	44	8	16	4	8	11	8	23	18	4	17	25																																																																																																																																																																																																				
1991Conservative	8	7	3	13	6	13	15	10	8	14	7	25	7	4	10	3	5	18	2	7	9	22	10	6	4	17	2	5	8	19	4	7	17	4	12	17	19	23	10	11	16	3	11	19	15	13	11	11	11	2	11	18	11	28	23	29	2	2	5	6	42	9	9	9	16	5	4	3	4	6	4	10	7	10	10	15	31	2	6	14	11	11	14	23	5	11	19	10	6	6	23	21	14	4	15	5	27	7	12	9	12	6	18	21	11	10	11	14	12	32	7	7	7	17	6	6	15	6	2	14	15	29	14	17	7	9	4	11	17	6	6	11	16	12	12	6	9	6	7	4	12	8	13	4	10	10	8	16	13	4	20	6	10	6	6	6	9	11	11	7	18	25	19	14	12	5	34	1	2	5	5	9	4	21	21	25	20	18	12	4	10	22	20	9	19	9	24	8	10	32	4	6	5	7	14	27	7	26	16	16	31	14	5	6	11	16	24	11	9	6	9	6	10	16	7	26	3	8	23	11	7	14	34	11	9	12	15	9	6	23	5	6	9	17	7	12	17	15	17	17	12	16	9	7	7	11	4	10	19	15	6	8	13	17	14	6	8	5	4	13	6	3	6	15	16	8	16	26	7	22	7	13	12	11	6	10	14	18	7	3	10	13	3	4	4	23	1	17	13	8	7	16	5	2	4	1	12	5	13	8	4	5	6	14	4	12	3	4	14	11	28	15	12	9	11	7	5	12	7	19	9	12	4	3	19	8	23	17	7	7	10	7	8	9	10	17	17	12	10	9	18	22	22	25	18	17	17	7	9	10	13	4	4	15	11	17	8	11	9	14	10	10	12	13	4	12	8	10	8	13	8	2	3	4	3	4	4	3	13	22	4	4	4	8	6	6	19	27	10	9	21	10	20	22	8	7	8	19	5	15	14	5	2	16	14	16	6	24	10	16	25	35	13	12	7	6	9	9	10	14	24	22	13	6	9	6	20	20	18	63	14	8	8	22	13	7	5	14	15	13	22	8	17	8	11	10	15	15	7	2	1	1	12	16	15	16	11	12	11	23	13	6	6	5																																																																																														
1991Labour	5	2	16	17	13	48	8	37	26	8	10	14	16	21	7	27	16	7	33	21	11	32	13	6	15	8	30	13	19	22	20	23	14	6	14	2	16	2	19	17	7	21	14	41	33	14	12	26	32	18	14	17	9	45	22	14	15	4	9	17	61	21	28	40	22	18	24	11	6	21	7	6	15	30	20	21	36	22	13	32	7	19	24	9	9	12	14	45	4	20	64	21	13	7	17	32	17	30	10	44	34	30	4	5	6	31	31	19	29	4	24	6	5	6	31	41	7	19	33	13	14	17	5	16	20	24	10	6	33	23	17	8	39	4	7	19	10	27	10	18	20	35	11	20	22	51	9	3	14	56	7	3	6	8	21	12	11	6	30	35	31	28	9	6	7	21	10	31	29	2	33	33	6	39	5	46	5	50	15	17	31	48	39	28	39	9	29	46	28	3	8	43	30	8	7	7	4	34	17	31	35	31	9	6	39	5	18	7	21	9	22	8	17	11	9	25	49	16	9	12	14	1	23	25	11	46	38	9	31	39	17	11	29	30	38	16	10	34	9	23	17	15	14	21	32	14	14	25	32	28	38	23	10	8	18	15	20	8	20	33	15	33	37	10	22	20	56	7	19	6	13	16	14	9	21	33	15	9	34	7	24	26	26	28	7	47	34	10	20	13	20	17	48	43	32	41	27	8	51	36	8	38	39	31	15	27	4	19	12	7	54	16	17	14	14	7	29	31	14	27	20	5	3	26	18	27	9	33	21	6	5	6	46	52	6	22	32	3																																																																																																																																																																																																																												
1992Conservative	10	9	9	14	7	12	7	17	5	2	13	14	7	6	11	4	5	6	12	8	7	16	12	5	5	4	12	15	11	1	4	11	8	12	10	13	6	16	25	10	21	18	3	12	28	11	11	5	5	15	6	10	17	8	8	4	19	7	12	11	20	9	17	9	1	5	7	9	7	8	16	14	18	5	6	4	15	7	29	10	7	5	14	17	14	5	4	6	9	15	16	6	16	11	10	15	12	16	14	6	8	5	4	13	19	18	39	24	9	15	9	10	22	9	7	25	11	26	9	5	21	4	4	6	21	5	6	9	12	13	13	8	10	3	12	1	9	4	9	1	20	1	10	1	11	15	3	18	8	19	21	8	10	10	13	15	9	11	12	19	13	10	6	13	4	5	26	11	6	5	12	14	7	9	17	16	12	8	6	9	9	5	2	2	12	24	16	12	11	17	3	15	22	25	23	10	7	24	5	7	23	22	19	17	3	14	23	15	3	4	9	19	4	19	12	35	8	18	30	9	12	6	18	21	7	30	22	16	17	20	19	7	14	10	14	17	16	16	3	3	3	10	4	11	14	19	8	8	12	10	10	4	2	7	17	11	15	27	5	7	5	15	7	8	15	3	19	28	3	10	13	8	12	17	6	8	3	7	4	5	4	5	8	13	16	27	15	20	8	10	13	23	5	2	2	2	4	8	9	10	12	14	29	25	16	15	20	9	9	5	12	12	13	9	23	8	4	14	4	16	10	17	10	2	3	4	15	9	9	8	10	13	13	2	3	6	4	4	7	7	11	22	32	31	16	7	3	4	5	3	11	7	18	6	10	11	19	21	25	13	14	4	4	15	14	8	13	20	14	24	28	7	12	9	7	11	23	27	21	5	12	9	11	11	20	17	16	6	17	6	17	12	12	18	16	16	18	14	10	1	3	3	6	2	3	2	5	3	1	7	8	15	9	5	6	7	14	22	31	8	13	25	9	4	16	23	7	10	11	5	5	23	10	15	7	23	5	6	3	4	13	19	6	7	11	9	24	9	4	7	17	30	2	24	3	4	4	7	17	21	15	8	6	31	9	5	5	10	26	11	14	25	21	23	9	10	13	22	5	5	13	4	7	16	12	8	10	1	1	1																																																																				
1992Labour	35	24	13	25	19	10	35	7	34	24	7	71	16	15	28	8	8	32	18	22	18	21	34	34	33	30	12	27	9	12	2	22	8	34	45	22	9	16	6	55	10	22	17	21	5	67	34	31	5	8	14	12	7	6	56	27	21	18	19	13	11	9	6	13	18	16	16	15	16	15	24	10	9	39	8	6	17	27	29	15	8	20	17	28	14	19	31	4	1	5	14	26	23	14	38	20	92	54	7	32	16	11	18	10	12	28	9	14	21	24	29	21	13	41	24	21	25	17	30	26	11	6	4	2	13	2	12	46	12	5	9	8	8	10	15	20	10	46	11	34	5	21	21	24	18	29	23	11	39	5	26	34	60	27	53	41	16	16	21	52	24	31	14	10	15	27	6	39	19	11	34	15	3	19	19	45	31	10	20	65	14	20	14	20	10	21	31	30	31	23	22	16	35	30	32	12	20	18	3	18	23	8	17	68	7	46	26	38	14	32	24	24	24	38	54	14	5	9	8	25	20	31	8	17	19	27	34	20	13	1	14	5	12	17	16	43	21	20	24	26	14	29	19	9	42	20	18	54	9	7	51	7	15	27	19	23	59																																																																																																																																																																																																																																																																																																													
